,Category,Response_preprocessed
1573,Deactivated,"I do not live anywhere close to Newmarket and at this time I am still employed with GE. This is only the second time I have seen an e-mail from you the first was early this morning when I logged on and now this one.
Hope you and your family have a wonderful New Year."
319,OutOfOffice,I'm currently away from the office with no access to emails. Please direct any queries through Ian Kirvell.
653,OutOfOffice,"I am out of the office with delayed access to e-mail and will respond as soon as possible.
Regards,
Drew"
2137,SeekingMoreInfo,"I hope ALL is well with you.
Thanks for your consideration . But i can't help you right now because due
to the covid pandemic, i have lost my current job.
I hope that i will be able to help you in future with some another company.
If there is any vacancy in your company then please let me know."
2464,OutOfOffice,"I am currently out of the office and have limited access to email or phone at this time. I will respond to your email as soon as possible upon my return on Monday, January 4th, 2021."
558,ReferredSomeone,"Thanks for getting in touch. Kindly connect with Anitha Muthuraj copied on this email .
Thanks
Sujatha"
2187,ConnectLater,"Hi Sanchi - I was just browsing for academic interest. I will reach out if
we need any assistance, thx Jay"
112,SeekingMoreInfo,Anwesha is still waiting for you to join their team
531,OutOfOffice,"I am currently out of the office and will not be returning until Monday, September 14th. If you need immediate assistance, please go to our website, www.balcousa.com to locate your local representative.
This email will not be monitored.
Thank you,
Bec"
224,Deactivated,Thanks. I am not interested.
723,OutOfOffice,"I am out of office and please expect a delay in my response to your mail.
Best,"
2574,OutOfOffice,"Hi, I am out of the office until 10/30/2020. I will reply at the first opportunity. Thanks, Rich"
2723,ReferredSomeone,"Thank you for your enquiry, which has been passed to the relevant individual or team.
We will aim to respond to you as soon as possible."
1433,OutOfOffice,"Thank you for your email. Omedas offices will be closed on Friday, May 8th for a company-wide personal wellness day. If there are any critical, operational issues that need immediate attention and cannot wait until Monday, May 11th please contact criticalsupport@omeda.com<mailto:criticalsupport@omeda.com>. Otherwise I will get back to you on Monday, May 11th. Thank you!"
2471,Unsubscribed,"I'm afraid this isn't of interest to me, please remove me from your mailing
list."
2540,OutOfOffice,"Thank you for your email, I am currently away on paternity leave.
I will be checking emails regularly and will get back to you as soon as i can."
1458,OutOfOffice,"I'll be out of the office starting Monday, December 21st, returning Wednesday December 30th. Cushing will be closed Thursday 12/24 and Friday 12/25 in observance of the Christmas holiday.
Please reach out to my team...."
2861,OutOfOffice,I am on leave and will be back on 23 Sept 20. During this period I will have limied access to email.
846,OutOfOffice,"I am out of the office until 06.04.2020.
Dear Sender!
I am currently not available and will return around April 6th. I will check
my emails on a regular basis - in case of urgent topics, you can reach me
via my mobile phone.
regards,
Christian"
193,ReferredSomeone,Live Chat conversation has been assigned to you by Aman Sawarkar
1464,OutOfOffice,"Thank you for your email.
Please be advised that I am away and will return to work on Thursday 27th August 2020."
946,Deactivated,"We are not interested.
Regards,"
2021,Deactivated,"We already have an agency engaged for the same. Not looking for anything on
this front presently. Thanks!"
1629,Deactivated,Not presently.
117,OutOfOffice,"OUT OF OFFICE ALERT:
I will be out of the office returning 1/4/2021. Please reach out to your customer service team for immediate load execution issues.
Regards,
Jeff Hoisington"
645,ConnectLater,"thank you for following up, we will get in touch only if we have a
requirement..
regards
Soumya"
1870,AgreedToMeet,"Thank you for contacting CanMar!
We appreciate your business and look forward to connecting with you soon.
Thank you."
3,OutOfOffice,"I will be out of the office until 1/4. If you need to reach me please call my cell 607-759-1433.
For manufacturing questions please contact:
Dallas Winchell for Power End components 607-937-2227.
Liz Prutsman for General machining 607-937-2328
For shipping and receiving issues please contact Chris Blake- 607-937-2823"
74,ReferredSomeone,Jerry Lightcap is no longer a part of the company. Please send all inquiries to Roxy.Sucky@simplex-usa.com
1755,Deactivated,Thankyou for your email. Please note that I no longer work for WDP. This inbox is not monitored and your email has not been forwarded.
467,SeekingMoreInfo,"Im sorry your Mails had been detected as SPAM. I have actually no needs for a call. I will forward your informations websites to whom might been interested.
If there are any responses, i will contact you.
Regards."
5,Unsubscribed,Pls stop emailing
1246,Unsubscribed,pls don't send mails ... I am not interested at the moment.
919,OutOfOffice,"I am currently out of the office, returning on January 2, 2020.
Happy holidays!
Leanne"
228,OutOfOffice,"Hi there, Im unwell today and will have limited access to my emails."
1063,OutOfOffice,I am currently out of the office. Please contact Sharon Karsten if you need assistance.
242,OutOfOffice,"I am out of the office until 04/01/2021.
I am currently out of office and would reply your message once I am back.
For urgent matters please contact Dennis or Karishma of HR Dept.
Note: This is an automated response to your message ""Agnes from Alchemy
Consultancy Asia regarding: Payroll Services(2522390893166)"" sent on
12/21/2020 09:15:17 AM.
This is the only notification you will receive while this person is away."
2421,OutOfOffice,Thank you for your email. I am currently out of office returning Monday October 5. Access to email will be sporadic.
1160,ConnectLater,"Thank you for your e-mail / application.
We will revert back to your enquiry in due course."
2665,Deactivated,No thanks Amruta.
1526,OutOfOffice,"Thank you for your email.
I am out of office until Tuesday Septmeber 8th. Please contact our New Westminster office if you need asistance at 604-684-2259. Please email to BC@ablemployment.com"
1605,ReferredSomeone,I wanted to inform you that I have changed my primary email address to hitesh_panchal@shinryosuvidha.co.in . Please update my contact information in your address book and direct your messages to my new email address.
2951,OutOfOffice,"Thank you for the mail,i am out of the office with limited access to my mails, I will reply to your mail as soon as possible upon my return on 29th December.
"
2469,OutOfOffice,"I will be on vacation 09/08/20 thru 09/11/20 If you need assistance please e-mail directly to tim.isbell@doncosolutions.com or linda.durham@doncosolutions.com. I will be back in the office on Monday 9/14/20.
Thank You"
2697,ConnectLater,"Thank you for your mail.I`m busy right now
will reply as soon as I get back."
1989,OutOfOffice,"I am out of the office with extremely limited email access until Monday Oct 19. If you need immediate assistance, please contact Andree Sweet at andree.sweet@bannerhealth.com. Thank you."
2494,AgreedToMeet,"I intrested ,give me some time. I call back you."
1975,Deactivated,I am not the right person for vendor empanelment or connect.
1761,Unsubscribed,unsubscribe
1305,ConnectLater,"Apologies for the delay in responding. Can we set up a call this coming
Monday for us to understand the breadth of your venture? We can share what
we have in the pipeline and see if there is an opportunity to collaborate."
1541,ConnectLater,"Thanks for the attached quotation and TOB, appreciate you can give us some time to think over for this week.
Will try to give a response by end of the week latest."
622,OutOfOffice,Hi! Thank-you for email. I am out of the office for the week of August 31st and will be back September 8th. I will be replying to messages at that time.
2789,Unsubscribed,Unsubscribe
1493,Unsubscribed,Unsubscribe
110,SeekingMoreInfo,"Can you please send me some more information. Website details and your
company brochure? If possible any videos to understand the requirements"
2275,OutOfOffice,"Thank you for your email.
I am currently away from the office with intermittent access to emails.
I will be returning on Tuesday 15th December.
If the matter is urgent please call me on my mobile: 07845 051 192
Many thanks,
Emma"
