,Category,Response_preprocessed
5143,SeekingMoreInfo,Thanks for showing the interest in our services . we can do the sourcing for all profiles  as per the industry standard we will put up the fees after 30 days of candidate joining . our fees to close the position is 8. 33 on annual CTC30 days payment term and 90 days replacement clause . please give us the acceptance on commercial part as well as payment term . share your all four position JD we will make sure we will close your requirements . we are 16 recruiter team and we are working with only IT so we will not disappoint to you in terms of sourcing . PS- sourcing a sample profiles is the same work as to do the complete process of recruitment and anyway we are not charging anything before 30 days completion of candidate in your organization. 
1978,Deactivated,NoBest
159,AgreedToMeet,Please let me know if we can connect at 4PM
1749,Retired,Bob Hamilton has retired from Carestream Health and cannot receive your email.  Please send this email and all future correspondence to Paul Crone at Paul.Crone@carestream.com or call 1-416-573-1500
2910,Deactivated,Thank you . Not interested presently please. Thanks  
4115,MovedOut,Thank you for your message I am no longer working at CRISP. Please contact Lisa Nugent Director of HR at lisa. nugent@crisphealth.org
903,Deactivated,Thank you thats not for
353,SeekingMoreInfo,Do send us the details. Thanks  
1231,Deactivated,Neither our central HR office is at our Letchworth office and details on the web site. 
5050,SeekingMoreInfo,How many days are required for this detox program as ideally I cant come for too long a duration
2141,Unsubscribed,Please remove me from your distribution list. 
445,OutOfOffice,I am currently out of office on extended leave through mid October. Please reach out to the following folks on my team who can help you with anything you need
5351,OutOfOffice,I am out of the office until Monday November 16 and will get back to you upon my return.
755,OutOfOffice,I am out on PTO with limited access to email. I will respond to your message once I am back online.
1738,ConnectLater, no need of your services currently but I will bare you in mind for thefuture
2972,SeekingMoreInfo,Sorry for the late reply. Can you please tell me the location of the job and who is it witH
3715,Deactivated,No unanswered questions thanks . 
5382,AgreedToMeet,Thanks for the mail. I would like to know more about your company andbusiness proposal. We can schedule a discussion tomorrow at 4 P. M.
2921,Deactivated,We have a large finance team and are not looking for any assistance at thistime. 
312,Deactivated,I am not the right person
3424,Deactivated,Thanks thinkNot for us. 
549,ConnectLater, Thanks for the invite. Will happy to take the opportunity with work along innear future but currently we are not. 
662,ConnectLater,Currently we are not interested but will take into consideration your offer and will contact you in case we need assistance
5150,Deactivated,Currently we are supported with enough number of legal teams.in case we require any service from your end we will revert back to you. For the time being kindly stop following up
1990,Deactivated, Olivia Tonks our new Talent Partner is now dealing with any partnerships
3666,AgreedToMeet,Can we set up a call today
307,MovedOut,I have left LHF NZ. Please contact Bev Peacock at bev. peacock@lhf. netThanks. 
2336,AgreedToMeet,Shall we connect to discuss on this
695,ConnectLater, Thanks for your mail. brI will reply for your mail shortly. 
2357,SeekingMoreInfo,It sounds like a great opportunity. Few points to consider:1.       I started with KEL in May 2021 so opportunity will have to be a significant. 2.       My next move will need to be at Director level. 3.       Base Salary of xc2xa390K plus bonus and benefits. If they can match this I may be interested. Best 
3703,ConnectLater,We are already talking with Abdul
1928,SeekingMoreInfo,What will be the final price and if I come with my wife . What will be the cost
685,OutOfOffice,I am currently traveling for business so my responses may be delayed.
3428,Unsubscribed,OFFICIALunsubscribe
750,MovedOut,Thank you for your email. Becky Morrish has left Petroplan. Your email has not been forwarded. Please email Guy Walker Deputy Finance Director guy. walker@petroplan.com who will respond to you as soon as he is able.
3639,OutOfOffice,"I am away I will respond to you once I return. 
"
4084,MovedOut,"Marlene Knez is no longer employed at Mountain West Insurance.  Please contact Terry Barber at terryb@mtnwst.com,terryb@mtnwst.com for assistance. "
3803,SeekingMoreInfo,We are looking for full stack and mobile developers with 2-5 yrs experience. Let me know your engagement model and commercials.
1267,OutOfOffice,Thank you for your e-mail. I am on PTO today. Please expect a delay in response. For anything urgent you can reach me @7887886012
3847,SeekingMoreInfo,It was nice to speaking to you over the phone. As discussed please find below recruitment proposal from our side . from BHS STAFFING SOLUTIONS PVT LTD . . Bhs Staffing Solutions Pvt Ltd was established in 2014 with keeping our goals in minds and making sure that the customers are approached and catered in the best possible manner. Bhs Staffing Solutions Pvt Ltd is one of the best service providers in the area of Recruitment . Getting the right candidates at the right time is every HR Managers dream we work towards achieving that dream for you.in order to magnify the services we offer please go through with our company profile website 
4114,OutOfOffice,"Thanks for your email. I am currently out of office with limited
access to emails and will reply as soon as I can. "
