,Category,Response_preprocessed
322,AgreedToMeet, yes i am interrested in your job. The only problem is i have no drivinglicense  i got a Turkish one but now it is in the Driving Dep. fortranslate into a German Driving License. i think it will took 2-3 months for get the new License. if there is no any problem i can make a trail day to get a look into thework. I can troubleshot basic elektrics 0-24VHave knowhow in Pneumatics - Hydraulics - Mechanic - CNC Machines -waterjets - industrial heated ovens - tempering machines. Very good German in Language but Basic English knowing. I have German Citizen so no problems to work and life here. Thanks a lot and hope to hear frome youResul Kxc3xbccxc3xbcktasci Silva richardsilva@greenrecruitmentsolutions. 7ts-e.com schrieb amMi. 20. Okt. 2021 21:10:  Resul I am reaching out to you on behalf of one of our major clients. They are a leading manufacturer of recycling machinery. They are an international brand with an ever-growing footprint of installed machines. Due to rapid growth they are seeking a field-based technician in Germany. The role is ideal for an electrical biased service technician with experience of troubleshooting and repairing capital machinery. The position involves travel across the country. The Role: Install repair and maintenance Providing beneficial detailed field reports Plan and execute all travel for field service activities Client support in terms of technical issues and sorter performance Complete expense reports and service documentation in a timely manner Organizing and review onsite service visits 
4362,OutOfOffice,"I'm on annual leave and will be back to work on Sunday 3rd December 2021. 
The email response will be delayed hence kindly call / msg me on my mobile number if there is anything urgent. 
"
601,AgreedToMeet,Thank you for your email. Lets discuss at 5pm tomorrow  27. 7. 21. 
1572,Deactivated, I think were going to pass on this opportunity for now. 
1182,ConnectLater,Currently we do not have any blue collar requirements we will get back to you for any need in coming future
1004,ConnectLater,I have replied to Aakshey
3339,SeekingMoreInfo,I have shared my response allready. 
3233,SeekingMoreInfo, Please find the details for your reference. 15-20 Nurses in Phase 15-10 Phlebos in Phase 1Kindly work out a better rate for us given the volume we have.   1. JD of Nurses - PFA   2. JD of Phlebotomist PFA   3. Salary range of Nurses 14K to 22K   4. Salary range of Phlebotomist 10K to 16K   5. Minimum qualification required See below -  they have to have a   nursing degree   6. Minimum experience required Atleast 6 months see belowWork profile  Few benefits: Type of resources: Full-timeTime Availability: 6 AM to 10 PM ISTOther Benefits: Incentives  for targets  Group Health Insurance Travel allowance if outskirts  more than 15kms of Mysore  Yearly Bonusbased on performance 0 to 20 of Annual CTCLanguages Spoken: Kannada Malayalam Tamil ndi English Telugu TuluStatus: Registered  Certified NursesService Types suitable: Elderly Care Child Care  Nursing care ICUsetups Home Infusions Counselling Drug AdministrationDescriptionYears of ExperienceDetailsArea of ExperienceStaff Nurses0-3ANM GNMClinical and General MedicineSenior Staff Nurses3- 10GNM Bsc NursingClinical and General MedicineICU In chargeEmergency CareSenior Staff Nurses Superintendent11- 15GNM Bsc Nursing Msc NursingClinical and General MedicineICU In chargeEmergency CareNeuro Ortho OTVentilator
649,AgreedToMeet,Can we set up a discussion with your senior leadersp to discuss the specific candidates we are looking for. I think a discussion can help us focus on the specific niche skills we are looking for. xbd hour would be ideal. I will invite my Lead Consultanthis - Jason and Paul Taylor. 
2687,ReferredSomeone,This would not be my area. I would recommend that you source your question through our recruiting team. 
1890,Deactivated,were currently using an outbound team. I dont think this is a good time for us. BestIvan
3129,SeekingMoreInfo,Thank you for your emailHope find you wrell. I want to know if your company is providing all accessories related to oil storage room such asxc2xa0Drum dessicant breathers manual pumpsdrum holders and cradles hosescolor codinglabeling grease gun grease pump sealed containers filter cart sample bottles hosesspill kit. . . . all accessories and tools related to oil storage and handling till waste management process
3567,SeekingMoreInfo,We are looking for turbine Lub oil analysis . Pls. send your offer for two oil sample analysis. 
592,AgreedToMeet, I am interested to know about your company services. Can we have a call today between 15. 00 -16. 00 P. M.  
2662,ReferredSomeone,"This person is no longer affiliated with Avero. For support please email support@averoinc.com,support@averoinc.com. For sales please email salesteam@averoinc.commai"
504,AgreedToMeet,Please Call me mention below number. 
2239,ReferredSomeone,No interest on our side for this candidate. Please contact Lemjed Bouzekri our HR Director for any matter related to recruitment
3599,Unsubscribed,Please remove all Arden White emails from your database. 
555,AgreedToMeet,The invite says 11:00. I can make 11:00 I just want to be sure you can make 11:00. 
1423,Deactivated, I don9t currently have any vacancies within my team. Will let you know if we need anyoneKind 
4194,OutOfOffice,I am currently out of office on extended leave through mid October. Please reach out to the following folks on my team who can help you with anything you need
4111,OutOfOffice,I am out of office on funeral leave until Monday the 4th October. I will respond to your message as soon as possible after my return.  
1352,ConnectLater,I will be updating my CV at some point on Tuesday and I will email it over. Shab 
3391,SeekingMoreInfo,  Would this attract clients for my product within my country and other potential neighboring countries  And if purchased would somebody be able to assist me with setting it up correctly  If I am not happy with the product of testing it over three months for example can I then cancel
2558,ReferredSomeone,Thank you for your email.  I no longer work at News Corp.  Pleasecontact Brian Kelly at bkelly. consultant@newscorp.com
941,ConnectLater,No need so far to have a discussion. I will let you know if we needsomething. Apologize for not replying earlier. 
3430,SeekingMoreInfo,I am reaching out in reference to your email conversation with my colleague Johnetta Kovach regarding our digital marketing offerings SEO  SMO. I am a senior consultant @ foreignerds.com a digital transformationagency and I will be glad to answer all your queries walk you throughour offerings and discuss our pricing  support.coming to your question Below is some quick info on us and ourpricing for SearchEngine Optimization  Social Media Optimization Combo
747,ConnectLater,Thank you for your application. Your profile will be reviewed and we willcontact you within 14 days if there is an appropriate match with the openposition. Due to the quantity of responses received for each job posting a personalresponse to each candidate with further status updates will not beavailable. If you are not contacted within 14 days it means we do not have a role foryou at the moment and your resume will be maintained in our files and yourqualifications will be considered for any future openingsly ensure to like our company page in
