,Category,Response_preprocessed
4084,Unsubscribed,Not interested please take us of the email listKind 
2443,OutOfOffice," Thank you for your message. I am on maternity leave and will be returning back to the office mid October. If you have any questions please send an email to:jaclyn@bezerocarbon.com ,jaclyn@bezerocarbon.coma and elena@bezerocarbon.com ,elena@bezerocarbon.com"
3551,SeekingMoreInfo,Thanks for reaching out. Can you reveal who the manufacturer is I could beinterested but there are a few companies for whom I would not work. Alsois the role covering Ireland only
3872,Unsubscribed,We are all fine here. Please unsubscribe. 
4029,Unsubscribed,No needs or interest. REMOVE. 
506,ConnectLater, We are a very small organisation and currently not looking to hire. It will be worth for me to get in touch with you after a few months when we are looking to expand the team. 
3889,Unsubscribed,No thank you - please can you stop emailing me. 
2329,OutOfOffice,I will be out of the office Friday 8/07 Morgan Carter has access to my emails and will be repsonding on my behalf. If you need immediate assistance you can reach her directly at 661. 323. 8195 or morgan@westwaysstaffing.com
2924,OutOfOffice,Thank you for your message I am out of the office returning Monday Dec. 16th please anticipate a delay in my response. 
3813,Unsubscribed,Please stop spamming me. 
455,AgreedToMeet,Please reconnect. 
1001,ConnectLater,Apologize for not responding busy in shutdown activities. Will let you know shortly 
460,AgreedToMeet,Please propose some times Monday or Tuesday next week
772,ConnectLater, Many thanks for your email. Reading through your email of this role looks like to me that is a develop managers role although sometimes they also be named as a planning manager. They usually carry out the development phase project for consent preliminary and feasibilities studies surveys and initial design to bring the project to the FID Final Investment Decision when the project is granted committed budget to enter into the execution phase. I am the seniorlead planner who plan the project activities what will be doing at the different timeline from day 1 to handover to the OM Operation  Maintenance team as the core value of the project management. I use P6 for planning. If you have future leadsenior planners role please do get in touch. Good luck for your searching. 
3456,SeekingMoreInfo,Firstly please quote your terms  conditions for hiring service
2584,OutOfOffice,Thank you for your email. I am on leave and will be back on 05/01/2021. 
3203,Retired,I have officially retired from Paramount Staffing.  If you need asssitance you may reach out to Joe Heaton at joe.heaton@paramountstaffing.com.
690,ConnectLater,Thank you for the emails. Currently we are not looking for these services. Let me reach back to you if and when required. 
2823,OutOfOffice,Thank you for your mailI am on planned leave between the 6th and 8th of October. During this time I will have limited access to mails. 
3018,ReferredSomeone,If you have a proposal send it to ssareen@tenable.com. he manages ourmarketing and pipeline generation. 
481,AgreedToMeet,Yes
3160,Retired,I have retired from Cary Medical Center effective September 4 2020 and will no longer be monitoring this email address. All future inquiries should be directed to Timothy Conroy Chief Information Officer at tconroy@carymed.org
568,ConnectLater,As of now We dont have any such requirement. I will let you know if any in future. 
4023,Unsubscribed,Please remove my mail id from your database.   
3261,SeekingMoreInfo,How many days are required for this detox program as ideally I cant come for too long a duration
1369,Deactivated,NOT INTERESTED. Best 
3943,Unsubscribed,Please stop emailing me
1228,Deactivated,Not interested in this opportunity. 
2236,OutOfOffice,Thank you for your email. I will be out on PTO today October 11th. I will be checking emails intermittently so if you need me right awayplease calltext me
210,AgreedToMeet,Speak soon
45,AgreedToMeet, Hardeep Singh contact 9815358475
152,AgreedToMeet,sounds a real interesting opportunityPerhaps we can call and discuss details tomorrow
950,ConnectLater,Thank you for contacting me and your interest in Fieldfisher. We have full solutions in place but I appreciate you contacting me.  If things change in the future we will be in touch
3924,Unsubscribed,Please remove our details from your database thank youKind 
1304,Deactivated,Thank you for your mail. We are a SaaS company ourselves and are in thebusiness of building and selling productivity and performance improvementproducts for front-line teams. We use a combination of Behavioural Scienceand Machine Learning to achieve our objectives. I am not sure there is a possibility of us taking on the responsibility ofa software reseller for another company in the same domain softwareproducts  technology - such as Integrum. 
3270,SeekingMoreInfo, Can you tell us your working model details We are looking specifically for Tier -1 college experience candidates OldIITs Top NITs IIITs BITs Pilani   with 2 to 5 years of workexperience. I am also giving details of the 2 roles below. 
1849,MovedOut,Cheryl Astley is no longer with the business and this mailbox is not monitored. Please forward any email to Chris Barrett - chris. barrett@jensten. co. uk
3150,Retired,I have retired. I am still checking emails once a day though and will either pass on your request to the right person or respond personally. Feel free to reach out directly to Archie Riviera Vice President at rivieraa@abacustech.com
2171,OutOfOffice, I am out of office from April 6th to 10th. Please contact Michael Samuel for any HR questions and queries.  Rajeshree
3485,SeekingMoreInfo,New comment on Difference between continue follow-up and restart follow-up  for your leadsJane Richardson commented on your video
2036,MovedOut,Thank you for your email. I am no longer working with ShareRidge. Please forward your query to Sarah Gallagher sgallagher@shareridge. ie 
2222,OutOfOffice,"I am currently on annual leave. I will return to work on Tuesday 1st September 2021. 
In my absence please feel free to contact one of my colleagues below who will be very happy to assist. "
3467,SeekingMoreInfo, Please arrange to send repair charges for Kiln Hydraulic Thrust Roller as per attached drawing.   
2708,OutOfOffice,Thanks for your email. I am on PTO returning 10/4 so please expect adelay in my reply. If your matter is urgent please call me or I willrespond to your email when I am able to. 
3791,SeekingMoreInfo,Hope my email finds you well. I am looking to seek your views and ideas about an ongoing project that Iintend to embark on on which your expertise and advice will be very muchappreciated. Kindly access the attachment below with entailed details. 
2750,OutOfOffice,Thanks for your email. We have a bank holiday in India on 3rd Aug. Will reply on my return on 4th Aug. 
3689,SeekingMoreInfo,Thanks for your email If there is anything urgent please say so inthe subject line and I will get back to you as soon as I can
1761,MovedOut,I am no longer with CQG. Please contact Ande Butler at andreaa@cqg.com if you need any assistance. 
2659,OutOfOffice,I will be out of office returning January 4. . I will have limited access to email but will strive to return your message ASAP. 
2129,OutOfOffice," I will be out of the office Thursday 12/10 and Friday 12/11. Please call my cell phone if you need to reach me @ 252-481-4153. 
Thank you"
3833,Unsubscribed,Can you please remove this email from your list. 
2731,OutOfOffice,I will be on leave from 4th October returning on the 18th October. Please reach out to the Project and Site managers for the respective topcs 
